사고신고사유,사고일시,공정율,날씨,지역,공사종류,공사비,공종소분류,사망자,내국인사망자,외국인사망자,남성사망자,여성사망자,10이상20미만 사망자,20이상30미만 사망자,30이상40미만 사망자,40이상50미만 사망자,50이상60미만 사망자,60이상사망자,부상자,내국인부상자,외국인부상자,남성부상자,여성부상자,10이상20미만 부상자,20이상30미만 부상자,30이상40미만 부상자,40이상50미만 부상자,50이상60미만 부상자,60이상부상자
3일이상 휴업이 필요한 부상,2021-04-22 13:30:00,80~89%,강우,울산광역시,건축/건축물/공동주택,"1,000억원 이상",도장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-22 14:00:00,50~59%,맑음,강원도,건축/건축물/근린생활시설,"4,000만 ~ 1억원 미만",해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"3일이상 휴업이 필요한 부상, 기타",2021-04-22 15:00:00,60~69%,맑음,충청북도,토목/도로/도로,300억 ~ 500억원 미만,토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-22 15:47:00,50~59%,강우,부산광역시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2021-04-22 16:09:00,50~59%,맑음,전라남도,토목/항만/기타,300억 ~ 500억원 미만,항만공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-22 16:15:00,70~79%,맑음,서울특별시,건축/건축물/업무시설,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-22 16:30:00,50~59%,맑음,경기도,건축/건축물/교육연구시설,20억 ~ 50억원 미만,금속공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
"사망 1명 이상, 3일이상 휴업이 필요한 부상",2021-04-22 16:50:00,10~19%,흐림,경상남도,토목/도로/기타,"1,000억원 이상",토공사,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-22 17:00:00,10~19%,맑음,광주광역시,토목/교량/도로교량,"500억 ~ 1,000억원 미만",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-23 07:20:00,90% 이상,맑음,전라남도,토목/철도/일반 및 고속철도,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-23 08:42:00,30~39%,맑음,서울특별시,건축/건축물/공동주택,"1,000만원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-23 09:30:00,10% 미만,맑음,인천광역시,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-23 09:30:00,10% 미만,흐림,충청북도,건축/건축물/공동주택,"1,000억원 이상",말뚝공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2021-04-23 10:00:00,40~49%,맑음,대전광역시,건축/건축물/종교시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-23 10:00:00,20~29%,맑음,충청북도,토목/상하수도/하수도,150억 ~ 200억원 미만,관공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-23 10:10:00,90% 이상,맑음,경상북도,건축/건축물/교육연구시설,50억 ~ 100억원 미만,창호 및 유리공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-23 10:13:00,10% 미만,맑음,경상남도,건축/건축물/근린생활시설,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-23 11:00:00,10~19%,맑음,대전광역시,건축/건축물/교정 및 군사시설,5억 ~ 10억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-23 11:05:00,30~39%,흐림,충청남도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-23 11:10:00,20~29%,흐림,인천광역시,건축/건축물/공동주택,10억 ~ 20억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2021-04-23 11:22:00,10~19%,맑음,대구광역시,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-23 13:25:00,10% 미만,맑음,충청북도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",건축 토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-23 13:40:00,10~19%,맑음,세종특별자치시,건축/건축물/자동차 관련시설,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2021-04-23 14:30:00,90% 이상,흐림,서울특별시,건축/건축물/근린생활시설,100억 ~ 150억원 미만,미장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-23 14:40:00,80~89%,맑음,충청남도,산업환경설비/산업생산시설/석유화학공장,"1,000억원 이상",전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2021-04-23 15:30:00,30~39%,맑음,전라북도,토목/하천/수문/통문,100억 ~ 150억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-23 15:50:00,10~19%,흐림,경기도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-24 07:54:00,10% 미만,흐림,경기도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2021-04-24 09:00:00,10~19%,맑음,부산광역시,건축/건축물/교육연구시설,100억 ~ 150억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-24 09:30:00,50~59%,맑음,충청남도,조경/기타,10억 ~ 20억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-24 09:30:00,70~79%,흐림,서울특별시,건축/건축물/교육연구시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2021-04-24 10:00:00,10% 미만,맑음,경기도,토목/터널/철도터널,"1,000억원 이상",철도 및 궤도공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-24 10:00:00,10~19%,맑음,경상남도,건축/건축물/교육연구시설,20억 ~ 50억원 미만,기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
사망 1명 이상,2021-04-24 10:09:00,50~59%,맑음,인천광역시,건축/건축물/공동주택,150억 ~ 200억원 미만,철근콘크리트공사,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2021-04-24 11:00:00,90% 이상,맑음,경기도,건축/건축물/기타,200억 ~ 300억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
"사망 1명 이상, 1000만원 이상의 재산피해, 3일이상 휴업이 필요한 부상",2021-04-24 11:20:00,90% 이상,강우,경기도,건축/건축물/업무시설,200억 ~ 300억원 미만,기계설비공사,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-24 11:30:00,80~89%,맑음,충청남도,산업환경설비/산업생산시설/석유화학공장,"1,000억원 이상",기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-24 13:00:00,80~89%,맑음,전라남도,건축/건축물/공동주택,"1,000억원 이상",도장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-24 13:10:00,30~39%,맑음,경기도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2021-04-24 14:00:00,10% 미만,맑음,세종특별자치시,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-24 14:00:00,10~19%,맑음,서울특별시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-24 14:30:00,30~39%,맑음,충청남도,토목/하천/관개수로,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-24 14:45:00,40~49%,맑음,울산광역시,토목/기타/부지조성,200억 ~ 300억원 미만,지반조사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-24 15:28:00,20~29%,맑음,경기도,토목/상하수도/하수도,50억 ~ 100억원 미만,도로 및 포장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-24 17:01:00,70~79%,맑음,인천광역시,건축/건축물/공장,"500억 ~ 1,000억원 미만",기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2021-04-24 17:50:00,30~39%,맑음,경기도,토목/터널/도로터널,"1,000억원 이상",터널공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2021-04-25 11:31:00,70~79%,흐림,경상북도,건축/건축물/공장,200억 ~ 300억원 미만,수장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-25 11:31:00,30~39%,맑음,강원도,토목/상하수도/하수도,200억 ~ 300억원 미만,관공사 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-26 07:00:00,60~69%,맑음,부산광역시,건축/건축물/근린생활시설,10억 ~ 20억원 미만,타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-26 08:00:00,30~39%,흐림,인천광역시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2021-04-26 08:15:00,20~29%,흐림,경기도,건축/건축물/교육연구시설,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-26 08:55:00,10% 미만,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2021-04-26 09:00:00,60~69%,맑음,대구광역시,건축/건축물/근린생활시설,"500억 ~ 1,000억원 미만",수장공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
"3일이상 휴업이 필요한 부상, 기타",2021-04-26 09:00:00,10% 미만,맑음,경기도,건축/건축물/판매시설,"4,000만 ~ 1억원 미만",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2021-04-26 09:01:00,50~59%,맑음,전라남도,건축/건축물/업무시설,100억 ~ 150억원 미만,타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-26 10:20:00,80~89%,흐림,충청남도,산업환경설비/산업생산시설/석유화학공장,"1,000억원 이상",기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-26 11:18:00,20~29%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",철골공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2021-04-26 11:30:00,50~59%,맑음,경기도,토목/도로/도로,50억 ~ 100억원 미만,교량공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-26 11:40:00,10~19%,맑음,인천광역시,건축/건축물/업무시설,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2021-04-26 11:42:00,60~69%,맑음,경기도,건축/건축물/단독주택,2억 ~ 3억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-26 12:00:00,60~69%,맑음,서울특별시,건축/건축물/문화 및 집회시설,"1,000억원 이상",수장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2021-04-26 12:20:00,70~79%,맑음,충청북도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
사망 1명 이상,2021-04-26 12:26:00,60~69%,맑음,충청북도,토목/도로/도로,300억 ~ 500억원 미만,도로 및 포장공사,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2021-04-26 13:30:00,50~59%,맑음,충청남도,토목/철도/일반 및 고속철도,200억 ~ 300억원 미만,철도 및 궤도공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-26 13:36:00,10~19%,맑음,경기도,토목/교량/도로교량,"1,000억원 이상",교량공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-26 14:20:00,40~49%,흐림,경기도,건축/건축물/공장,"1,000억원 이상",도장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-26 15:30:00,10~19%,흐림,서울특별시,건축/건축물/교육연구시설,200억 ~ 300억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-26 16:00:00,50~59%,맑음,울산광역시,토목/항만/방파제,"1,000억원 이상",항만공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2021-04-26 16:56:00,10% 미만,맑음,강원도,건축/건축물/공동주택,200억 ~ 300억원 미만,말뚝공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-27 07:10:00,80~89%,흐림,전라남도,토목/터널/도로터널,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-27 07:30:00,20~29%,흐림,경기도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-27 07:40:00,90% 이상,흐림,경기도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-27 08:00:00,70~79%,강우,서울특별시,건축/건축물/공동주택,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-27 08:20:00,80~89%,맑음,경상남도,건축/건축물/노유자시설,10억 ~ 20억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-27 09:00:00,60~69%,맑음,전라남도,건축/건축물/근린생활시설,1억 ~ 2억원 미만,철골공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2021-04-27 09:30:00,20~29%,흐림,경상남도,건축/건축물/문화 및 집회시설,10억 ~ 20억원 미만,철골공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
"3일이상 휴업이 필요한 부상, 기타",2021-04-27 09:30:00,70~79%,맑음,경기도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",방수공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-27 10:10:00,50~59%,흐림,강원도,산업환경설비/환경시설/하수처리시설,20억 ~ 50억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"3일이상 휴업이 필요한 부상, 기타",2021-04-27 10:50:00,90% 이상,흐림,충청북도,건축/건축물/근린생활시설,2억 ~ 3억원 미만,철골공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
사망 1명 이상,2021-04-27 11:20:00,60~69%,흐림,인천광역시,건축/건축물/공동주택,"1,000억원 이상",금속공사,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2021-04-27 11:50:00,10% 미만,흐림,충청북도,토목/도로/도로,1억 ~ 2억원 미만,도로 및 포장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2021-04-27 13:00:00,70~79%,맑음,충청북도,토목/상하수도/상수도,150억 ~ 200억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-27 13:30:00,20~29%,흐림,강원도,건축/건축물/업무시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2021-04-27 13:40:00,80~89%,흐림,충청남도,산업환경설비/산업생산시설/석유화학공장,"1,000억원 이상",산업설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-27 14:30:00,10~19%,맑음,경기도,조경/기타,"4,000만 ~ 1억원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-27 15:40:00,50~59%,흐림,충청남도,토목/상하수도/하수도,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-27 15:45:00,10~19%,맑음,충청남도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-27 16:30:00,10% 미만,맑음,경기도,건축/건축물/공장,"1,000억원 이상",기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-27 17:00:00,20~29%,맑음,전라남도,토목/하천/보,100억 ~ 150억원 미만,하천공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-28 07:00:00,10% 미만,맑음,경상남도,건축/건축물/의료시설,150억 ~ 200억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-28 08:10:00,10% 미만,흐림,서울특별시,건축/건축물/근린생활시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-28 08:30:00,40~49%,강우,인천광역시,건축/건축물/근린생활시설,100억 ~ 150억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-28 08:38:00,60~69%,흐림,서울특별시,건축/건축물/업무시설,50억 ~ 100억원 미만,건축물 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-28 09:00:00,10~19%,흐림,경기도,건축/건축물/교육연구시설,200억 ~ 300억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-28 09:00:00,50~59%,맑음,충청남도,토목/교량/도로교량,150억 ~ 200억원 미만,교량공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-28 09:20:00,80~89%,맑음,광주광역시,건축/건축물/교육연구시설,20억 ~ 50억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-28 09:30:00,80~89%,맑음,충청남도,산업환경설비/산업생산시설/석유화학공장,"1,000억원 이상",전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-28 10:00:00,10~19%,흐림,울산광역시,토목/상하수도/하수도,300억 ~ 500억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-28 10:00:00,30~39%,맑음,서울특별시,건축/건축물/업무시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-28 10:12:00,70~79%,강우,경기도,건축/건축물/공동주택,"1,000억원 이상",타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-28 11:00:00,60~69%,맑음,강원도,산업환경설비/발전시설,"1,000억원 이상",기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-28 11:30:00,70~79%,흐림,충청북도,건축/건축물/공장,100억 ~ 150억원 미만,미장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2021-04-28 13:50:00,90% 이상,맑음,부산광역시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-28 14:30:00,90% 이상,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",건축 토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2021-04-28 14:53:00,90% 이상,맑음,경기도,건축/건축물/업무시설,"500억 ~ 1,000억원 미만",기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-28 15:30:00,30~39%,강우,서울특별시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2021-04-28 15:30:00,30~39%,맑음,서울특별시,건축/건축물/교육연구시설,"1,000만 ~ 2,000만원 미만",해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
